,uuid,account_amount_added_12_24m,account_days_in_dc_12_24m,account_days_in_rem_12_24m,account_days_in_term_12_24m,account_incoming_debt_vs_paid_0_24m,account_status,account_worst_status_0_3m,account_worst_status_12_24m,account_worst_status_3_6m,account_worst_status_6_12m,age,avg_payment_span_0_12m,avg_payment_span_0_3m,merchant_category,merchant_group,has_paid,max_paid_inv_0_12m,max_paid_inv_0_24m,name_in_email,num_active_div_by_paid_inv_0_12m,num_active_inv,num_arch_dc_0_12m,num_arch_dc_12_24m,num_arch_ok_0_12m,num_arch_ok_12_24m,num_arch_rem_0_12m,num_arch_written_off_0_12m,num_arch_written_off_12_24m,num_unpaid_bills,status_last_archived_0_24m,status_2nd_last_archived_0_24m,status_3rd_last_archived_0_24m,status_max_archived_0_6_months,status_max_archived_0_12_months,status_max_archived_0_24_months,recovery_debt,sum_capital_paid_account_0_12m,sum_capital_paid_account_12_24m,sum_paid_inv_0_12m,time_hours,worst_status_active_inv
4347,4a185cbf-7850-4c2b-8753-53237a5934e6,0,0.0,0.0,0.0,,,,,,,60,,,Diversified Health & Beauty products,Health & Beauty,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,14.5908333333333,
4354,68e82d73-6591-488b-aee6-aa421accffe6,0,0.0,0.0,0.0,,,,,,,55,,,Sports gear & Outdoor,"Leisure, Sport & Hobby",False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,15.3958333333333,
4355,4711145b-e014-494d-9c00-500ca7b0ddb6,0,,,,,,,,,,18,14.5,16.0,General Shoes & Clothing,Clothing & Shoes,True,5570.0,5570.0,F+L,0.08,2,0,0,24,1,0,0.0,0.0,2,1,1,1,1,1,2,0,0,0,67712,15.085,1.0
4363,ea2d280b-1ed9-4605-8ff7-173f56af216a,4101,0.0,61.0,0.0,0.291106666666667,1.0,1.0,2.0,1.0,1.0,44,,,General Shoes & Clothing,Clothing & Shoes,True,0.0,0.0,F+L,,0,0,0,0,0,0,,,2,0,0,0,0,0,0,0,29828,75967,0,12.5891666666667,
4372,6aa4c267-fe2d-4ba2-894b-e86b474e31f9,0,0.0,0.0,0.0,,,,,,,18,,,Diversified entertainment,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,20.8105555555556,
4379,bccfa70d-94f2-40d4-b882-dab463c57f20,0,0.0,365.0,0.0,,2.0,2.0,2.0,2.0,2.0,27,,,Youthful Shoes & Clothing,Clothing & Shoes,True,0.0,0.0,F,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,11.1866666666667,
4380,00d0e60f-f257-4f36-aeb1-139126f4a09c,0,0.0,0.0,0.0,,,,,,,42,,,Diversified Home & Garden products,Home & Garden,True,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,19.6913888888889,
4382,3d9abcf4-5054-49a3-87bf-9b8851e1109f,0,0.0,0.0,0.0,,,,,,,35,,,Books & Magazines,Entertainment,True,0.0,6672.0,L,,0,0,0,0,3,0,0.0,0.0,0,1,1,1,0,0,1,0,0,0,0,23.6072222222222,
4384,8f8d0489-d6b9-4c83-a58a-1a0ba8bafd16,0,0.0,0.0,0.0,,,,,,,59,,,Furniture,Home & Garden,False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,18.0366666666667,
4389,2ecdd6c7-3a8a-41c8-9404-85267ef556a5,0,0.0,0.0,0.0,,,,,,,36,,,Diversified entertainment,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,9.97388888888889,
4391,d0c19c3a-52f2-48d8-bfa0-f9c6a2a1b537,0,,,,,,,,,,23,12.2,,Dietary supplements,Health & Beauty,True,14330.0,14330.0,L1+F,0.0,0,0,0,5,1,0,0.0,0.0,0,1,1,1,1,1,2,0,0,0,50978,7.97,
4397,53474967-e893-430d-8640-7a57c3c54311,0,0.0,0.0,0.0,,,,,,,47,,,Concept stores & Miscellaneous,"Leisure, Sport & Hobby",False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,18.2966666666667,
4399,4165363e-b78b-477b-bfc8-c6dfc66a2d34,0,0.0,0.0,0.0,,,,,,,39,,,Diversified entertainment,Entertainment,False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,20.0366666666667,
4402,e0747f1e-5187-4f1f-9221-a6a0af6a6ecb,0,,,,,,,,,,24,12.125,,Diversified entertainment,Entertainment,True,7785.0,16960.0,no_match,0.0,0,0,0,8,13,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,32890,9.74083333333333,
4403,3214867e-28f2-450f-b82c-1677687c4abc,0,,,,,,,,,,47,14.9,,Sports gear & Outdoor,"Leisure, Sport & Hobby",True,5195.0,5195.0,F+L,0.0,0,0,0,10,2,0,0.0,0.0,1,1,1,1,1,1,2,0,0,0,29765,8.40277777777778,
4409,0041541d-3241-480a-b570-c9d650ab442d,21930,0.0,0.0,0.0,0.20204495636428,1.0,2.0,1.0,2.0,1.0,28,,,Diversified Home & Garden products,Home & Garden,True,0.0,40000.0,F1+L,,0,0,0,0,1,0,0.0,0.0,1,1,0,0,0,0,1,0,42750,21900,0,14.8777777777778,
4410,6f789ee4-db27-4235-bcc2-64f4ed373daa,0,0.0,0.0,0.0,,,,,,,43,,,Diversified entertainment,Entertainment,False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,12.3413888888889,
4411,746fc358-39fe-457a-b68d-83e60aba5938,0,,,,,,,,,,53,,,Diversified children products,Children Products,True,0.0,7460.0,F+L,,0,0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,9.51,
4418,1e946aad-3ed7-4f07-9603-462d62555be9,0,,,,,,,,,,30,4.0,,Sports gear & Outdoor,"Leisure, Sport & Hobby",True,18233.0,18233.0,L1+F,0.0,0,0,0,1,1,0,0.0,0.0,0,1,1,0,0,1,1,0,0,0,18233,21.3913888888889,
4426,df3ad7cb-1b44-4b51-af22-2edaa313f12c,0,0.0,0.0,0.0,,,,,,,37,,,Concept stores & Miscellaneous,"Leisure, Sport & Hobby",False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,15.6366666666667,
4428,ba2de6a2-3cf1-4854-92a9-63f11b574b8f,0,0.0,0.0,0.0,,,,,,,28,,,Sports gear & Outdoor,"Leisure, Sport & Hobby",False,0.0,0.0,F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,10.6161111111111,
4429,9bf2a3a2-57be-4992-85ed-7acfb531c365,0,,,,,,,,,,48,,,Books & Magazines,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,15.8419444444444,
4431,acb4b2fe-d2f4-412c-9d4d-46c2bd50b474,0,,,,,,,,,,36,22.3333333333333,10.0,Sports gear & Outdoor,"Leisure, Sport & Hobby",True,5280.0,5280.0,no_match,0.0,0,0,0,2,0,1,0.0,0.0,0,1,1,2,1,2,2,0,0,0,11860,9.82333333333333,
4433,fbb3a93f-a9eb-44c0-a04b-77556769a578,80983,0.0,68.0,0.0,0.252214546674856,1.0,1.0,2.0,1.0,1.0,23,,,Children Clothes & Nurturing products,Children Products,True,1000.0,3129.0,F1+L,,0,0,0,0,0,0,0.0,0.0,4,2,0,0,0,0,2,0,22176,106247,5800,13.3105555555556,
4436,e4804fcb-85c2-4a00-af9c-d211301a2178,0,,,,,,,,,,37,11.0,10.6,Diversified entertainment,Entertainment,True,18695.0,18695.0,F+L,0.857142857142857,6,0,0,3,0,0,0.0,0.0,6,1,1,1,1,1,1,0,0,0,53926,9.62583333333333,1.0
4440,f2cde371-62bf-41c6-b2a7-d6e9cd2c2685,0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,20,,,General Shoes & Clothing,Clothing & Shoes,True,10100.0,10100.0,F+L,0.0,0,0,1,0,4,0,0.0,0.0,0,3,1,1,0,0,3,0,0,0,10100,10.2711111111111,
4446,9180c335-ba85-490d-b1f7-d787c91ec07f,0,0.0,0.0,0.0,,,,,,,29,,,Diversified entertainment,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,17.1694444444444,
4449,b163b6a7-3f07-4d25-84fa-281bb1f87299,0,0.0,0.0,0.0,,,,,,,31,,,Books & Magazines,Entertainment,True,0.0,7935.0,F+L,,0,0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,19.1536111111111,
4452,662beb66-76a8-4fc3-8327-bca1b896f619,0,0.0,0.0,0.0,,,,,,,51,,,Prints & Photos,"Leisure, Sport & Hobby",False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,21.5247222222222,
4457,01470450-d667-47da-85fe-7b53b8c1e155,0,,,,,,,,,,30,,,Concept stores & Miscellaneous,"Leisure, Sport & Hobby",False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,21.0269444444444,
4461,e264c1a7-e0ca-4cc2-8107-831eeda58808,0,,,,,,,,,,19,14.4166666666667,25.0,Youthful Shoes & Clothing,Clothing & Shoes,True,6990.0,7700.0,no_match,0.0,0,0,0,11,3,1,0.0,0.0,0,1,1,2,2,2,2,0,0,0,35365,18.1977777777778,
4464,01b90555-4707-4f26-a1db-5c98192e00c1,0,0.0,0.0,0.0,,,,,,,29,,,Diversified entertainment,Entertainment,True,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,7.83055555555556,
4468,47e3a52f-7cab-4a71-a220-acec5b8f9250,0,0.0,0.0,0.0,,,,,,,48,,,Youthful Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,11.3166666666667,
4470,491ce978-379a-4b9e-80c1-316edbc99df6,6498,0.0,0.0,0.0,0.398241315950652,1.0,1.0,1.0,1.0,1.0,21,,,Video Games & Related accessories,Entertainment,True,895.0,895.0,F1+L,,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,22000,14711,895,19.8813888888889,
4471,f193eb5f-c632-493e-8e2d-caa01f4ce6b9,0,,,,,,,,,,22,23.4285714285714,26.0,Youthful Shoes & Clothing,Clothing & Shoes,True,17700.0,17700.0,L1+F,0.571428571428571,4,0,0,6,4,1,0.0,0.0,5,1,1,1,1,2,2,0,0,0,55070,12.0166666666667,1.0
4473,c5dc8032-c49b-4ee1-9a71-53148b2d92f1,0,,,,,,,,,,48,11.3333333333333,11.0,Books & Magazines,Entertainment,True,23180.0,23180.0,F1+L,0.5,3,0,0,6,5,0,0.0,0.0,3,1,1,1,1,1,1,0,0,0,45695,11.2236111111111,2.0
4474,bec2d962-92cf-40f1-827b-444d68077cd7,40341,0.0,29.0,10.0,0.0753608524170401,1.0,1.0,3.0,1.0,1.0,27,,,Children Clothes & Nurturing products,Children Products,True,895.0,6195.0,Nick,,0,0,0,0,1,0,0.0,0.0,5,2,1,0,0,0,2,0,47221,118499,6265,13.2166666666667,
4475,3c25d0d3-ee60-4e2d-8fd2-045293e779fb,0,,,,,,,,,,30,17.25,,Diversified entertainment,Entertainment,True,1995.0,3685.0,L1+F,0.0,0,0,0,3,2,1,0.0,0.0,0,2,1,1,2,2,2,0,0,0,5865,11.9852777777778,
4476,94d6ba42-0c35-404e-831a-4ec84855fc5b,0,0.0,10.0,0.0,0.29455828915232,1.0,1.0,2.0,1.0,1.0,27,,,Diversified entertainment,Entertainment,True,0.0,2995.0,F+L,,1,0,0,0,2,0,0.0,0.0,2,1,1,0,0,0,1,0,30189,19267,0,20.3355555555556,1.0
4481,7702aa60-64ac-4648-b0d3-3fbe12326da6,0,,,,,,,,,,66,17.5,17.5,Body & Hair Care,Health & Beauty,True,13400.0,13400.0,F+L,0.0,0,0,0,2,0,0,0.0,0.0,0,1,1,0,1,1,1,0,0,0,24800,20.5372222222222,
4483,746831d9-0732-4a38-a300-0efd83e1053b,25615,0.0,45.0,0.0,1.24094607640325,1.0,1.0,2.0,1.0,1.0,31,,,Hobby articles,"Leisure, Sport & Hobby",True,900.0,2870.0,F+L,,0,0,0,0,0,0,,,36,0,0,0,0,0,0,0,15606,12397,3585,11.2661111111111,
4485,3a1b08e9-ee7b-47b4-a6fe-022a6c01bb9c,0,0.0,0.0,0.0,0.772028928850665,1.0,1.0,,1.0,1.0,25,,,Diversified electronics,Electronics,True,0.0,10390.0,F+L,,0,0,0,0,1,0,0.0,0.0,1,1,2,0,0,0,2,0,44990,0,0,10.9391666666667,
4486,6fada63f-b1eb-45eb-b9f8-10d19ba8618a,0,0.0,0.0,0.0,0.624285714285714,1.0,1.0,,1.0,,27,,,Diversified entertainment,Entertainment,True,0.0,0.0,F+L,,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,21537,0,0,12.7180555555556,
4487,34dfd86a-bab1-4c52-ab5e-18144bd0be99,0,0.0,0.0,0.0,,,,,,,58,,,Concept stores & Miscellaneous,"Leisure, Sport & Hobby",False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,11.3516666666667,
4490,9f7a5283-4c2b-40d3-9192-dc51f7f9f875,0,0.0,0.0,0.0,,,,,,,72,,,Books & Magazines,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,8.87666666666667,
4492,790f02b8-4d02-4ccc-9480-b7415297b076,0,0.0,0.0,0.0,,1.0,1.0,,,,59,,,General Shoes & Clothing,Clothing & Shoes,True,2000.0,2000.0,F1+L,,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,2000,12.4727777777778,
4495,fca335cc-0e3c-44d9-a93e-8331dd508fdf,0,,,,,,,,,,21,24.0,24.0,Diversified Health & Beauty products,Health & Beauty,True,4200.0,6295.0,F+L,0.0,0,0,0,1,4,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,4270,8.30527777777778,
4496,9a5dde93-6a91-46f0-a86b-1738a3c28350,0,0.0,0.0,0.0,,,,,,,52,,,Books & Magazines,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,4.16833333333333,
4497,71e68b20-4070-4759-984a-881735185e07,0,0.0,0.0,0.0,,,,,,,19,,,Diversified entertainment,Entertainment,False,0.0,0.0,L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,7.15416666666667,
4501,5d32894b-b4c9-4fe5-a50d-b84bdec14602,0,0.0,0.0,0.0,,,,,,,22,,,Diversified entertainment,Entertainment,False,0.0,0.0,Nick,,1,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0.641944444444444,1.0
4502,f96eeaf4-1b21-4d56-8414-fa41825248b6,0,0.0,0.0,0.0,,,,,,,20,,,Concept stores & Miscellaneous,"Leisure, Sport & Hobby",False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,7.38972222222222,
4504,aa3b2b12-c0e1-4895-93de-8104d988193b,0,0.0,0.0,0.0,,,,,,,66,,,Concept stores & Miscellaneous,"Leisure, Sport & Hobby",False,0.0,0.0,F1+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1.45416666666667,
4506,c3fd0956-d336-44d0-8f0d-46062b85684d,18565,0.0,22.0,0.0,0.0004918990377225,1.0,1.0,2.0,1.0,1.0,28,,,Pharmaceutical products,Health & Beauty,True,0.0,0.0,no_match,,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,23211,1618,0,6.22972222222222,
4511,9b1a8f9d-3e2d-4624-ae87-a58d2ec5d5b2,0,,,,,,,,,,25,10.8,15.5,Diversified entertainment,Entertainment,True,11638.0,11638.0,no_match,0.2,1,0,0,5,4,0,0.0,0.0,1,1,1,1,1,1,1,0,0,0,21032,23.4172222222222,1.0
4512,d3a624dc-e400-4801-8419-7a367fadbce4,0,,,,,,,,,,53,8.33333333333333,,Diversified entertainment,Entertainment,True,6734.0,6820.0,L1+F,0.0,0,0,0,3,2,0,0.0,0.0,0,1,1,1,0,1,1,0,0,0,13609,10.8916666666667,
4514,2e5dde5a-4514-4ee2-b8a8-85e22458fe9e,0,,,,,,,,,,20,4.5,4.5,Youthful Shoes & Clothing,Clothing & Shoes,True,4790.0,4790.0,no_match,0.0,0,0,0,2,0,0,0.0,0.0,0,1,1,0,1,1,1,0,0,0,6970,19.1808333333333,
4516,cc61f47f-3684-4d08-9b74-1fb97a794a91,0,,,,,,,,,,40,7.0,6.0,Diversified entertainment,Entertainment,True,2695.0,2695.0,Nick,0.0,0,0,0,4,3,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,8950,17.8363888888889,
4520,34cd04d7-0d54-4f50-8b28-60c3a300a0e7,0,,,,,,,,,,18,,,Youthful Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,9.3725,
4521,5f990807-ac67-4c42-9cc5-9d8a6dc4377d,0,,,,,,,,,,41,9.72727272727273,5.0,Diversified entertainment,Entertainment,True,5390.0,5390.0,Nick,0.0,0,0,0,11,4,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,32720,20.5372222222222,
4522,dbb2c257-3f02-4fc6-b7d4-6721c089f177,0,0.0,145.0,4.0,0.0006364359586316,1.0,1.0,3.0,1.0,1.0,29,,,Youthful Shoes & Clothing,Clothing & Shoes,True,0.0,0.0,F+L,,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,22991,0,15.0983333333333,
4523,54d104c7-0d6c-4fce-9901-775f3d928df4,0,0.0,0.0,0.0,,,,,,,37,,,Books & Magazines,Entertainment,False,0.0,0.0,F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,18.2022222222222,
4526,965c4d4e-e3b3-4d9a-b9fd-e3fcd27a7df4,0,0.0,0.0,0.0,,,,,,,37,,,Books & Magazines,Entertainment,True,0.0,3180.0,F+L,,0,0,0,0,1,0,0.0,0.0,0,2,1,0,0,0,2,0,0,0,0,7.54444444444444,
4528,cfe01236-6e9f-497e-bddd-0aacb865c0b3,0,0.0,0.0,0.0,,,,,,,24,,,Diversified entertainment,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,12.3611111111111,
4529,432bb5f0-98ee-4e6b-96d1-3802e2cfa157,0,0.0,0.0,0.0,,,,,,,30,,,Diversified entertainment,Entertainment,False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,14.8372222222222,
4532,6b418008-5d47-44fe-8414-d0caef27893a,0,0.0,0.0,0.0,,,,,,,52,,,Diversified entertainment,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,18.4344444444444,
4533,be26ea8b-9d3d-4fd6-a62f-6643456737e7,0,,,,,,,,,,23,45.0,45.0,General Shoes & Clothing,Clothing & Shoes,True,3785.0,3785.0,L1+F,0.0,0,0,2,0,0,1,0.0,0.0,0,2,3,3,2,2,3,0,0,0,14255,21.9508333333333,
4535,3c6a35fa-b713-466e-b422-d09303837951,0,0.0,0.0,0.0,,,,,,,35,,,Prints & Photos,"Leisure, Sport & Hobby",False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,20.5719444444444,
4539,ace65619-ef63-45c8-80f4-5fd655da42c6,0,,,,,,,,,,25,6.0,,Youthful Shoes & Clothing,Clothing & Shoes,True,4790.0,4790.0,L1+F,0.0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,4790,21.4997222222222,
4541,51209659-97ca-4e20-ae2b-6d37e6d08c78,0,,,,,,,,,,22,19.2307692307692,17.75,Dietary supplements,Health & Beauty,True,34937.0,34937.0,L1+F,0.153846153846154,2,0,0,10,5,3,0.0,0.0,3,1,1,2,2,2,2,0,0,0,170368,23.7816666666667,1.0
4542,01b03b5b-03e0-47d6-93e4-ed8002d91cb8,4388,0.0,0.0,0.0,4.96620194338826,1.0,1.0,1.0,1.0,1.0,57,,,Books & Magazines,Entertainment,True,3075.0,14990.0,F+L,0.0,0,0,0,0,2,0,0.0,0.0,1,1,2,1,0,0,2,0,0,4337,4995,16.5616666666667,
4549,d23962f8-8597-4649-b9f0-54573c61cc3f,0,,,,,,,,,,37,13.0,8.58333333333333,Diversified entertainment,Entertainment,True,66910.0,66910.0,Nick,0.0,0,0,0,54,28,3,0.0,0.0,0,1,1,2,2,2,3,0,0,0,264618,12.785,
4555,7820fa73-f476-4cf7-aee8-71d6a99a54b3,0,,,,,,,,,,24,27.2142857142857,52.5,Diversified electronics,Electronics,True,9675.0,9675.0,Nick,0.357142857142857,5,0,0,12,0,2,0.0,0.0,5,2,2,1,2,2,2,0,0,0,79183,19.1305555555556,2.0
4558,b30bba4a-074d-48be-9cc0-d9881450989f,0,0.0,0.0,0.0,,,,,,,20,,,Diversified entertainment,Entertainment,False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,12.5091666666667,
4560,f9629a7e-655c-4161-aa22-b9a3afa7d5e2,0,,,,,,,,,,56,17.3939393939394,13.0,Diversified entertainment,Entertainment,True,15900.0,15900.0,F,0.0,0,0,0,31,24,2,0.0,0.0,0,1,1,1,2,2,2,0,0,0,108800,15.4119444444444,
4561,5c6d9adf-fd18-4a66-82ca-fb4a49aa9c07,3567,0.0,173.0,38.0,0.313232035454258,2.0,2.0,3.0,2.0,3.0,44,,,Diversified entertainment,Entertainment,True,3140.0,3140.0,F+L,0.0,0,0,0,0,0,0,0.0,0.0,8,2,0,0,0,0,2,0,16559,11334,5825,22.7272222222222,
4568,a80b1757-ecc4-4bc4-846a-ec454704fce7,0,0.0,0.0,0.0,,,,,,,70,,,Dating services,Intangible products,False,0.0,0.0,F1+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,14.4730555555556,
4569,d85255bc-bb42-445a-a167-a43581df1948,0,,,,,,,,,,20,,,Diversified Health & Beauty products,Health & Beauty,False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,16.1488888888889,
4570,53bdce4d-7308-41ef-bfef-e37aac6b9b76,8248,0.0,0.0,0.0,0.411026257976776,1.0,1.0,1.0,1.0,2.0,31,,,Diversified Home & Garden products,Home & Garden,True,0.0,7542.0,F+L,,1,0,0,0,1,0,0.0,0.0,3,1,0,0,0,0,1,0,8166,0,0,7.40083333333333,1.0
4575,69cbd6fe-bb13-4486-a683-f4f4967c874a,0,,,,,,,,,,54,16.5,17.0,Diversified entertainment,Entertainment,True,16465.0,16465.0,L1+F,0.2,2,0,0,10,2,0,0.0,0.0,2,1,1,1,1,1,1,0,0,0,65115,9.40055555555556,1.0
4576,17ccab1c-6362-4acb-a22d-6ceffc3cab6d,0,0.0,0.0,0.0,,,,,,,19,,,Sports gear & Outdoor,"Leisure, Sport & Hobby",False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,17.2072222222222,
4581,f76c7b42-c5eb-4d1f-b0d8-bcf37e523b30,0,0.0,0.0,0.0,,,,,,,51,,,Diversified entertainment,Entertainment,True,0.0,4285.0,Nick,,0,0,0,0,8,0,0.0,0.0,0,1,1,1,0,0,1,0,0,0,0,10.4441666666667,
4583,9e979b6b-c19c-4ad5-8a3e-ca6b058eeab0,0,0.0,0.0,0.0,,,,,,,18,,,General Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,13.5716666666667,
4586,4bbe97ba-8e75-4be1-9f82-f26854be354c,0,0.0,0.0,0.0,,,,,,,24,,,Concept stores & Miscellaneous,"Leisure, Sport & Hobby",True,0.0,0.0,F+L,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,13.9005555555556,
4587,127217b6-9df5-48ba-9024-4bb573f853a3,0,0.0,46.0,0.0,1.01365445313572,1.0,1.0,2.0,1.0,2.0,43,,,Diversified entertainment,Entertainment,True,0.0,0.0,F+L,,0,0,0,0,0,0,,,3,0,0,0,0,0,0,0,3533,5632,0,22.0355555555556,
4591,b11aabee-fda4-4808-ac2d-111e04940216,0,,,,,,,,,,31,18.0,18.0,Pet supplies,Home & Garden,True,5650.0,5650.0,F,1.0,1,0,0,1,0,0,0.0,0.0,1,1,0,0,1,1,1,0,0,0,5650,13.9558333333333,1.0
4595,0d676b44-075e-4e62-8712-8350d415d9b0,0,,,,,,,,,,49,15.08,26.5,Dietary supplements,Health & Beauty,True,8900.0,10280.0,Nick,0.0,0,0,0,25,26,0,0.0,0.0,0,1,1,1,1,1,2,0,0,0,94945,16.4838888888889,
4599,762d55d3-daad-4895-826b-dcbe4fc576c7,0,0.0,0.0,0.0,,,,,,,19,,,Diversified entertainment,Entertainment,False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,16.6533333333333,
4604,9abcb202-7071-483e-985a-fa7483654d86,0,0.0,0.0,0.0,,,,,,,47,,,Children toys,Children Products,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,16.2788888888889,
4606,20138bd3-d4fb-46bf-9a90-e2f7fe73735d,0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,2.0,19,,,Youthful Shoes & Clothing,Clothing & Shoes,True,8675.0,8675.0,Nick,,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,15735,7.39972222222222,1.0
4608,01f1708e-3864-46e3-b4fd-7a61c5de319d,0,0.0,0.0,0.0,,,,,,,52,,,Fragrances,Health & Beauty,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,20.4666666666667,
4612,d287bcca-219a-4d82-a734-e64dce1001ce,14742,0.0,0.0,0.0,0.542961459499813,1.0,1.0,1.0,1.0,1.0,44,,,Diversified electronics,Electronics,True,0.0,2390.0,no_match,,0,0,0,0,1,0,0.0,0.0,2,1,0,0,0,0,1,0,62693,14800,0,10.3233333333333,
4617,8443a934-ff5f-4aed-9cb4-5248af3fd987,0,0.0,0.0,0.0,,,,,,,53,,,Dating services,Intangible products,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,17.7083333333333,
4619,882f1ec7-1834-41ce-aad9-bd64a256fc3b,0,,,,,,,,,,52,27.0,,Diversified entertainment,Entertainment,True,5480.0,5480.0,Nick,0.0,0,0,0,2,0,1,0.0,0.0,0,1,1,2,0,2,2,0,0,0,13345,20.3377777777778,
4621,a4cf7660-8b56-4dd3-9490-eb4cfad808d9,0,0.0,0.0,0.0,8.2887323943662,1.0,1.0,,1.0,1.0,25,,,Electronic equipment & Related accessories,Electronics,True,0.0,2390.0,L1+F,,0,0,0,0,2,0,0.0,0.0,2,1,1,0,0,0,1,0,247,0,0,18.3627777777778,
4626,1abee348-047c-4f9f-81af-ecf585feb113,0,0.0,0.0,0.0,,,,,,,52,,,Concept stores & Miscellaneous,"Leisure, Sport & Hobby",False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,6.84722222222222,
